Orthogroup	Duplications (all)	Duplications (50% support)
OG0006983	2	2
OG0006984	2	2
OG0006985	2	2
OG0006986	2	2
OG0006987	2	2
OG0006988	3	3
OG0006989	2	2
OG0006990	2	2
OG0006991	2	2
OG0006992	2	2
OG0006993	2	2
OG0006994	2	2
OG0006995	2	2
OG0006996	2	2
OG0006997	2	2
OG0006998	2	2
OG0006999	2	2
OG0007000	2	2
OG0007001	2	2
OG0007002	2	2
OG0007003	2	2
OG0007004	2	2
OG0007005	3	3
OG0007006	2	2
OG0007007	2	2
OG0007008	2	2
OG0007009	2	2
OG0007010	2	2
OG0007011	3	3
OG0007012	2	2
OG0007013	2	2
OG0007014	2	2
OG0007015	3	3
OG0007016	3	3
OG0007017	2	2
OG0007018	2	2
OG0007019	2	2
OG0007020	2	2
OG0007021	2	2
OG0007022	2	2
OG0007023	2	2
OG0007024	2	2
OG0007025	2	2
OG0007026	3	3
OG0007027	2	2
OG0007028	2	2
OG0007029	2	2
OG0007030	2	2
OG0007031	2	2
OG0007032	2	2
OG0007033	2	2
OG0007034	2	2
OG0007035	2	2
OG0007036	2	2
OG0007037	3	3
OG0007038	2	2
OG0007039	2	2
OG0007040	2	2
OG0007041	3	3
OG0007042	2	2
OG0007043	2	2
OG0007044	2	2
OG0007045	2	2
OG0007046	2	2
OG0007047	3	3
OG0007048	2	2
OG0007049	2	2
OG0007050	2	2
OG0007051	2	2
OG0007052	2	2
OG0007053	2	2
OG0007054	2	2
OG0007055	2	2
OG0007056	2	2
OG0007057	2	2
OG0007058	2	2
OG0007059	2	2
OG0007060	2	2
OG0007061	2	2
OG0007062	2	2
OG0007063	2	2
OG0007064	2	2
OG0007065	2	2
OG0007066	2	2
OG0007067	2	2
OG0007068	2	2
OG0007069	2	2
OG0007070	2	2
OG0007071	2	2
OG0007072	2	2
OG0007073	2	2
OG0007074	2	2
OG0007075	2	2
OG0007076	2	2
OG0007077	2	2
OG0007078	2	2
OG0007079	2	2
OG0007080	2	2
OG0007081	3	3
OG0007082	2	2
OG0007083	2	2
OG0007084	2	2
OG0007085	2	2
OG0007086	2	2
OG0007087	2	2
OG0007088	2	2
OG0007089	2	2
OG0007090	2	2
OG0007091	2	2
OG0007092	2	2
OG0007093	2	2
OG0007094	2	2
OG0007095	2	2
OG0007096	2	2
OG0007097	2	2
OG0007098	1	1
OG0007099	2	2
OG0007100	2	2
OG0007101	2	2
OG0007102	2	2
OG0007103	2	2
OG0007104	2	2
OG0007105	2	2
OG0007106	2	2
OG0007107	2	2
OG0007108	2	2
OG0007109	3	3
OG0007110	2	2
OG0007111	2	2
OG0007112	2	2
OG0007113	2	2
OG0007114	2	2
OG0007115	2	2
OG0007116	2	2
OG0007117	3	3
OG0007118	3	3
OG0007119	2	2
OG0007120	2	2
OG0007121	2	2
OG0007122	3	3
OG0007123	2	2
OG0007124	2	2
OG0007125	2	2
OG0007126	2	2
OG0007127	2	2
OG0007128	2	2
OG0007129	2	2
OG0007130	2	2
OG0007131	2	2
OG0007132	2	2
OG0007133	2	2
OG0007134	2	2
OG0007135	2	2
OG0007136	2	2
OG0007137	2	2
OG0007138	2	2
OG0007139	2	2
OG0007140	3	3
OG0007141	2	2
OG0007142	2	2
OG0007143	2	2
OG0007144	2	2
OG0007145	2	2
OG0007146	3	3
OG0007147	2	2
OG0007148	2	2
OG0007149	2	2
OG0007150	2	2
OG0007151	2	2
OG0007152	3	3
OG0007153	2	2
OG0007154	2	2
OG0007155	1	1
OG0007156	2	2
OG0007157	2	2
OG0007158	2	2
OG0007159	2	2
OG0007160	2	2
OG0007161	2	2
OG0007162	2	2
OG0007163	2	2
OG0007164	2	2
OG0007165	2	2
OG0007166	2	2
OG0007167	2	2
OG0007168	2	2
OG0007169	2	2
OG0007170	2	2
OG0007171	2	2
OG0007172	2	2
OG0007173	2	2
OG0007174	1	1
OG0007175	2	2
OG0007176	2	2
OG0007177	3	3
OG0007178	2	2
OG0007179	2	2
OG0007180	2	2
OG0007181	2	2
OG0007182	3	3
OG0007183	2	2
OG0007184	2	2
OG0007185	2	2
OG0007186	2	2
OG0007187	2	2
OG0007188	2	2
OG0007189	2	2
OG0007190	2	2
OG0007191	2	2
OG0007192	2	2
OG0007193	2	2
OG0007194	2	2
OG0007195	2	2
OG0007196	2	2
OG0007197	2	2
OG0007198	2	2
OG0007199	2	2
OG0007200	2	2
OG0007201	2	2
OG0007202	2	2
OG0007203	2	2
OG0007204	2	2
OG0007205	2	2
OG0007206	2	2
OG0007207	2	2
OG0007208	2	2
OG0007209	2	2
OG0007210	2	2
OG0007211	2	2
OG0007212	2	2
OG0007213	2	2
OG0007214	2	2
OG0007215	2	2
OG0007216	2	2
OG0007217	2	2
OG0007218	2	2
OG0007219	2	2
OG0007220	2	2
OG0007221	2	2
OG0007222	2	2
OG0007223	2	2
OG0007224	2	2
OG0007225	2	2
OG0007226	2	2
OG0007227	2	2
OG0007228	2	2
OG0007229	2	2
OG0007230	2	2
OG0007231	3	3
OG0007232	2	2
OG0007233	2	2
OG0007234	2	2
OG0007235	2	2
OG0007236	2	2
OG0007237	2	2
OG0007238	1	1
OG0007239	2	2
OG0007240	2	2
OG0007241	2	2
OG0007242	2	2
OG0007243	3	3
OG0007244	2	2
OG0007245	2	2
OG0007246	2	2
OG0007247	2	2
OG0007248	2	2
OG0007249	2	2
OG0007250	2	2
OG0007251	2	2
OG0007252	2	2
OG0007253	2	2
OG0007254	2	2
OG0007255	2	2
OG0007256	2	2
OG0007257	2	2
OG0007258	2	2
OG0007259	2	2
OG0007260	3	3
OG0007261	2	2
OG0007262	2	2
OG0007263	2	2
OG0007264	2	2
OG0007265	2	2
OG0007266	2	2
OG0007267	2	2
OG0007268	2	2
OG0007269	2	2
OG0007270	2	2
OG0007271	2	2
OG0007272	2	2
OG0007273	2	2
OG0007274	2	2
OG0007275	2	2
OG0007276	2	2
OG0007277	2	2
OG0007278	2	2
OG0007279	2	2
OG0007280	2	2
OG0007281	2	2
OG0007282	2	2
OG0007283	2	2
OG0007284	2	2
OG0007285	2	2
OG0007286	2	2
OG0007287	2	2
OG0007288	2	2
OG0007289	2	2
OG0007290	2	2
OG0007291	1	1
OG0007292	2	2
OG0007293	2	2
OG0007294	2	2
OG0007295	2	2
OG0007296	2	2
OG0007297	2	2
OG0007298	2	2
OG0007299	2	2
OG0007300	2	2
OG0007301	2	2
OG0007302	2	2
OG0007303	2	2
OG0007304	2	2
OG0007305	2	2
OG0007306	2	2
OG0007307	2	2
OG0007308	2	2
OG0007309	3	3
OG0007310	2	2
OG0007311	2	2
OG0007312	2	2
OG0007313	2	2
OG0007314	2	2
OG0007315	2	2
OG0007316	2	2
OG0007317	2	2
OG0007318	2	2
OG0007319	2	2
OG0007320	3	3
OG0007321	2	2
OG0007322	2	2
OG0007323	2	2
OG0007324	2	2
OG0007325	2	2
OG0007326	2	2
OG0007327	2	2
OG0007328	2	2
OG0007329	2	2
OG0007330	2	2
OG0007331	2	2
OG0007332	2	2
OG0007333	2	2
OG0007334	2	2
OG0007335	2	2
OG0007336	2	2
OG0007337	2	2
OG0007338	2	2
OG0007339	2	2
OG0007340	2	2
OG0007341	2	2
OG0007342	2	2
OG0007343	2	2
OG0007344	2	2
OG0007345	2	2
OG0007346	2	2
OG0007347	2	2
OG0007348	2	2
OG0007349	2	2
OG0007350	2	2
OG0007351	3	3
OG0007352	2	2
OG0007353	2	2
OG0007354	2	2
OG0007355	2	2
OG0007356	2	2
OG0007357	2	2
OG0007358	2	2
OG0007359	2	2
OG0007360	3	3
OG0007361	2	2
OG0007362	2	2
OG0007363	2	2
OG0007364	3	3
OG0007365	3	3
OG0007366	3	3
OG0007367	3	3
OG0007368	3	3
OG0007369	3	3
OG0007370	3	3
OG0007371	3	3
OG0007372	3	3
OG0007373	3	3
OG0007374	3	3
OG0007375	3	3
OG0007376	3	3
OG0007377	3	3
OG0007378	3	3
OG0007379	3	3
OG0007380	3	3
OG0007381	3	3
OG0007382	3	3
OG0007383	3	3
OG0007384	3	3
OG0007385	3	3
OG0007386	3	3
OG0007387	3	3
OG0007388	3	3
OG0007389	3	3
OG0007390	3	3
OG0007391	3	3
OG0007392	3	3
OG0007393	3	3
OG0007394	3	3
OG0007395	3	3
OG0007396	3	3
OG0007397	3	3
OG0007398	3	3
OG0007399	3	3
OG0007400	3	3
OG0007401	3	3
OG0007402	3	3
OG0007403	3	3
OG0007404	3	3
OG0007405	3	3
OG0007406	3	3
OG0007407	3	3
OG0007408	3	3
OG0007409	3	3
OG0007410	3	3
OG0007411	3	3
OG0007412	3	3
OG0007413	3	3
OG0007414	3	3
OG0007415	3	3
OG0007416	3	3
OG0007417	3	3
OG0007418	3	3
OG0007419	3	3
OG0007420	3	3
OG0007421	3	3
OG0007422	3	3
OG0007423	3	3
OG0007424	3	3
OG0007425	3	3
OG0007426	3	3
OG0007427	3	3
OG0007428	3	3
OG0007429	3	3
OG0007430	3	3
OG0007431	3	3
OG0007432	3	3
OG0007433	3	3
OG0007434	3	3
OG0007435	3	3
OG0007436	3	3
OG0007437	3	3
OG0007438	3	3
OG0007439	3	3
OG0007440	3	3
OG0007441	3	3
OG0007442	3	3
OG0007443	3	3
OG0007444	3	3
OG0007445	3	3
OG0007446	3	3
OG0007447	3	3
OG0007448	3	3
OG0007449	3	3
OG0007450	3	3
OG0007451	3	3
OG0007452	3	3
OG0007453	3	3
OG0007454	3	3
OG0007455	3	3
OG0007456	3	3
OG0007457	3	3
OG0007458	3	3
OG0007459	3	3
OG0007460	3	3
OG0007461	3	3
OG0007462	3	3
OG0007463	3	3
OG0007464	3	3
OG0007465	3	3
OG0007466	3	3
OG0007467	3	3
OG0007468	3	3
OG0007469	3	3
OG0007470	3	3
OG0007471	3	3
OG0007472	3	3
OG0007473	3	3
OG0007474	3	3
OG0007475	3	3
OG0007476	3	3
OG0007477	3	3
OG0007478	3	3
OG0007479	3	3
OG0007480	3	3
OG0007481	3	3
OG0007482	3	3
OG0007483	3	3
OG0007484	3	3
OG0007485	3	3
OG0007486	3	3
OG0007487	3	3
OG0007488	3	3
OG0007489	3	3
OG0007490	3	3
OG0007491	3	3
OG0007492	3	3
OG0007493	3	3
OG0007494	3	3
OG0007495	3	3
OG0007496	3	3
OG0007497	3	3
OG0007498	3	3
OG0007499	3	3
OG0007500	3	3
OG0007501	3	3
OG0007502	3	3
OG0007503	3	3
OG0007504	3	3
OG0007505	3	3
OG0007506	3	3
OG0007507	3	3
OG0007508	3	3
OG0007509	3	3
OG0007510	3	3
OG0007511	3	3
OG0007512	3	3
OG0007513	3	3
OG0007514	3	3
OG0007515	3	3
OG0007516	3	3
OG0007517	3	3
OG0007518	3	3
OG0007519	3	3
OG0007520	3	3
OG0007521	3	3
OG0007522	3	3
OG0007523	3	3
OG0007524	3	3
OG0007525	3	3
OG0007526	3	3
OG0007527	3	3
OG0007528	3	3
OG0007529	3	3
OG0007530	3	3
OG0007531	3	3
OG0007532	3	3
OG0007533	3	3
OG0007534	3	3
OG0007535	3	3
OG0007536	3	3
OG0007537	3	3
OG0007538	3	3
OG0007539	3	3
OG0007540	3	3
OG0007541	3	3
OG0007542	3	3
OG0007543	3	3
OG0007544	3	3
OG0007545	3	3
OG0007546	3	3
OG0007547	3	3
OG0007548	3	3
OG0007549	3	3
OG0007550	3	3
OG0007551	3	3
OG0007552	3	3
OG0007553	3	3
OG0007554	3	3
OG0007555	3	3
OG0007556	3	3
OG0007557	3	3
OG0007558	3	3
OG0007559	3	3
OG0007560	3	3
OG0007561	3	3
OG0007562	3	3
OG0007563	3	3
OG0007564	3	3
OG0007565	3	3
OG0007566	3	3
OG0007567	3	3
OG0007568	3	3
OG0007569	3	3
OG0007570	3	3
OG0007571	3	3
OG0007572	3	3
OG0007573	3	3
OG0007574	3	3
OG0007575	3	3
OG0007576	3	3
OG0007577	3	3
OG0007578	3	3
OG0007579	3	3
OG0007580	3	3
OG0007581	3	3
OG0007582	3	3
OG0007583	3	3
OG0007584	3	3
OG0007585	3	3
OG0007586	3	3
OG0007587	3	3
OG0007588	3	3
OG0007589	3	3
OG0007590	3	3
OG0007591	3	3
OG0007592	3	3
OG0007593	3	3
OG0007594	3	3
OG0007595	3	3
OG0007596	3	3
OG0007597	3	3
OG0007598	3	3
OG0007599	3	3
OG0007600	3	3
OG0007601	3	3
OG0007602	3	3
OG0007603	3	3
OG0007604	3	3
OG0007605	3	3
OG0007606	3	3
OG0007607	3	3
OG0007608	3	3
OG0007609	3	3
OG0007610	3	3
OG0007611	3	3
OG0007612	3	3
OG0007613	3	3
OG0007614	3	3
OG0007615	3	3
OG0007616	3	3
OG0007617	3	3
OG0007618	3	3
OG0007619	3	3
OG0007620	3	3
OG0007621	3	3
OG0007622	3	3
OG0007623	3	3
OG0007624	3	3
OG0007625	3	3
OG0007626	3	3
OG0007627	3	3
OG0007628	3	3
OG0007629	3	3
OG0007630	3	3
OG0007631	3	3
OG0007632	3	3
OG0007633	3	3
OG0007634	3	3
OG0007635	3	3
OG0007636	3	3
OG0007637	3	3
OG0007638	3	3
OG0007639	3	3
OG0007640	3	3
OG0007641	3	3
OG0007642	3	3
OG0007643	3	3
OG0007644	3	3
OG0007645	3	3
OG0007646	3	3
OG0007647	3	3
OG0007648	3	3
OG0007649	3	3
OG0007650	3	3
OG0007651	3	3
OG0007652	3	3
OG0007653	3	3
OG0007654	3	3
OG0007655	3	3
OG0007656	3	3
OG0007657	3	3
OG0007658	3	3
OG0007659	3	3
OG0007660	3	3
OG0007661	3	3
OG0007662	3	3
OG0007663	3	3
OG0007664	3	3
OG0007665	3	3
OG0007666	3	3
OG0007667	3	3
OG0007668	3	3
OG0007669	3	3
OG0007670	3	3
OG0007671	3	3
OG0007672	3	3
OG0007673	3	3
OG0007674	3	3
OG0007675	3	3
OG0007676	3	3
OG0007677	3	3
OG0007678	3	3
OG0007679	3	3
OG0007680	3	3
OG0007681	3	3
OG0007682	3	3
OG0007683	3	3
OG0007684	3	3
OG0007685	3	3
OG0007686	3	3
OG0007687	3	3
OG0007688	3	3
OG0007689	3	3
OG0007690	3	3
OG0007691	3	3
OG0007692	3	3
OG0007693	3	3
OG0007694	3	3
OG0007695	3	3
OG0007696	3	3
OG0007697	3	3
OG0007698	3	3
OG0007699	3	3
OG0007700	3	3
OG0007701	3	3
OG0007702	3	3
OG0007703	3	3
OG0007704	3	3
OG0007705	3	3
OG0007706	3	3
OG0007707	3	3
OG0007708	3	3
OG0007709	3	3
OG0007710	3	3
OG0007711	3	3
OG0007712	3	3
OG0007713	3	3
OG0007714	3	3
OG0007715	3	3
OG0007716	3	3
OG0007717	3	3
OG0007718	3	3
OG0007719	3	3
OG0007720	3	3
OG0007721	3	3
OG0007722	3	3
OG0007723	3	3
OG0007724	3	3
OG0007725	3	3
OG0007726	3	3
OG0007727	3	3
OG0007728	3	3
OG0007729	3	3
OG0007730	3	3
OG0007731	3	3
OG0007732	3	3
OG0007733	3	3
OG0007734	3	3
OG0007735	3	3
OG0007736	3	3
OG0007737	3	3
OG0007738	3	3
OG0007739	3	3
OG0007740	3	3
OG0007741	3	3
OG0007742	3	3
OG0007743	3	3
OG0007744	3	3
OG0007745	3	3
OG0007746	3	3
OG0007747	3	3
OG0007748	3	3
OG0007749	3	3
OG0007750	3	3
OG0007751	3	3
OG0007752	3	3
OG0007753	3	3
OG0007754	3	3
OG0007755	3	3
OG0007756	3	3
OG0007757	3	3
OG0007758	3	3
OG0007759	3	3
OG0007760	3	3
OG0007761	3	3
OG0007762	3	3
OG0007763	3	3
OG0007764	3	3
OG0007765	3	3
OG0007766	3	3
OG0007767	3	3
OG0007768	3	3
OG0007769	3	3
OG0007770	3	3
OG0007771	3	3
OG0007772	3	3
OG0007773	3	3
OG0007774	3	3
OG0007775	3	3
OG0007776	3	3
OG0007777	3	3
OG0007778	3	3
OG0007779	3	3
OG0007780	3	3
OG0007781	3	3
OG0007782	3	3
OG0007783	3	3
OG0007784	3	3
OG0007785	3	3
OG0007786	3	3
OG0007787	3	3
OG0007788	3	3
OG0007789	3	3
OG0007790	3	3
OG0007791	3	3
OG0007792	3	3
OG0007793	3	3
OG0007794	3	3
OG0007795	3	3
OG0007796	3	3
OG0007797	3	3
OG0007798	3	3
OG0007799	3	3
OG0007800	3	3
OG0007801	3	3
OG0007802	3	3
OG0007803	3	3
OG0007804	3	3
OG0007805	3	3
OG0007806	3	3
OG0007807	3	3
OG0007808	3	3
OG0007809	3	3
OG0007810	3	3
OG0007811	3	3
OG0007812	3	3
OG0007813	3	3
OG0007814	3	3
OG0007815	3	3
OG0007816	3	3
OG0007817	3	3
OG0007818	3	3
OG0007819	3	3
OG0007820	3	3
OG0007821	3	3
OG0007822	3	3
OG0007823	3	3
OG0007824	3	3
OG0007825	3	3
OG0007826	3	3
OG0007827	3	3
OG0007828	3	3
OG0007829	3	3
OG0007830	3	3
OG0007831	3	3
OG0007832	3	3
OG0007833	3	3
OG0007834	3	3
OG0007835	3	3
OG0007836	3	3
OG0007837	3	3
OG0007838	3	3
OG0007839	3	3
OG0007840	3	3
OG0007841	3	3
OG0007842	3	3
OG0007843	3	3
OG0007844	3	3
OG0007845	3	3
OG0007846	3	3
OG0007847	3	3
OG0007848	3	3
OG0007849	3	3
OG0007850	3	3
OG0007851	3	3
OG0007852	3	3
OG0007853	3	3
OG0007854	3	3
OG0007855	3	3
OG0007856	3	3
OG0007857	3	3
OG0007858	3	3
OG0007859	3	3
OG0007860	3	3
OG0007861	3	3
OG0007862	3	3
OG0007863	3	3
OG0007864	3	3
OG0007865	3	3
OG0007866	3	3
OG0007867	3	3
OG0007868	3	3
OG0007869	3	3
OG0007870	3	3
OG0007871	3	3
OG0007872	3	3
OG0007873	3	3
OG0007874	3	3
OG0007875	3	3
OG0007876	3	3
OG0007877	3	3
OG0007878	3	3
OG0007879	3	3
OG0007880	3	3
OG0007881	3	3
OG0007882	3	3
OG0007883	3	3
OG0007884	3	3
OG0007885	3	3
OG0007886	3	3
OG0007887	3	3
OG0007888	3	3
OG0007889	3	3
OG0007890	3	3
OG0007891	3	3
OG0007892	3	3
OG0007893	3	3
OG0007894	3	3
OG0007895	3	3
OG0007896	3	3
OG0007897	3	3
OG0007898	3	3
OG0007899	3	3
OG0007900	3	3
OG0007901	3	3
OG0007902	3	3
OG0007903	3	3
OG0007904	3	3
OG0007905	3	3
OG0007906	3	3
OG0007907	3	3
OG0007908	3	3
OG0007909	3	3
OG0007910	3	3
OG0007911	3	3
OG0007912	3	3
OG0007913	3	3
OG0007914	3	3
OG0007915	3	3
OG0007916	3	3
OG0007917	3	3
OG0007918	3	3
OG0007919	3	3
OG0007920	3	3
OG0007921	3	3
OG0007922	3	3
OG0007923	3	3
OG0007924	3	3
OG0007925	3	3
OG0007926	3	3
OG0007927	3	3
OG0007928	3	3
OG0007929	3	3
OG0007930	3	3
OG0007931	3	3
OG0007932	3	3
OG0007933	3	3
OG0007934	3	3
OG0007935	3	3
OG0007936	3	3
OG0007937	3	3
OG0007938	3	3
OG0007939	3	3
OG0007940	3	3
OG0007941	3	3
OG0007942	3	3
OG0007943	3	3
OG0007944	3	3
OG0007945	3	3
OG0007946	3	3
OG0007947	3	3
OG0007948	3	3
OG0007949	3	3
OG0007950	3	3
OG0007951	3	3
OG0007952	3	3
OG0007953	3	3
OG0007954	3	3
OG0007955	3	3
OG0007956	3	3
OG0007957	3	3
OG0007958	3	3
OG0007959	3	3
OG0007960	3	3
OG0007961	3	3
OG0007962	3	3
OG0007963	3	3
OG0007964	3	3
OG0007965	3	3
OG0007966	3	3
OG0007967	3	3
OG0007968	3	3
OG0007969	3	3
OG0007970	3	3
OG0007971	3	3
OG0007972	3	3
OG0007973	3	3
OG0007974	3	3
OG0007975	3	3
OG0007976	3	3
OG0007977	3	3
OG0007978	3	3
OG0007979	3	3
OG0007980	3	3
OG0007981	3	3
OG0007982	3	3
OG0007983	3	3
OG0007984	3	3
OG0007985	3	3
OG0007986	3	3
OG0007987	3	3
OG0007988	3	3
OG0007989	3	3
OG0007990	3	3
OG0007991	3	3
OG0007992	3	3
OG0007993	3	3
OG0007994	3	3
OG0007995	3	3
OG0007996	3	3
OG0007997	3	3
OG0007998	3	3
OG0007999	3	3
OG0008000	3	3
OG0008001	3	3
OG0008002	3	3
OG0008003	3	3
OG0008004	3	3
