Orthogroup	Mcap.protein	Pocillopora_acuta_PredGenes_experimental_v1.transcripts.pep
OG0025053	Montipora_capitata_PredGene_g26683	
OG0025054	Montipora_capitata_PredGene_g26701	
OG0025055	Montipora_capitata_PredGene_g26705	
OG0025056	Montipora_capitata_PredGene_g26716	
OG0025057	Montipora_capitata_PredGene_g26739	
OG0025058	Montipora_capitata_PredGene_g26745	
OG0025059	Montipora_capitata_PredGene_g26769	
OG0025060	Montipora_capitata_PredGene_g26770	
OG0025061	Montipora_capitata_PredGene_g26772	
OG0025062	Montipora_capitata_PredGene_g26789	
OG0025063	Montipora_capitata_PredGene_g26802	
OG0025064	Montipora_capitata_PredGene_g2683	
OG0025065	Montipora_capitata_PredGene_g26831	
OG0025066	Montipora_capitata_PredGene_g26832	
OG0025067	Montipora_capitata_PredGene_g26834	
OG0025068	Montipora_capitata_PredGene_g26835	
OG0025069	Montipora_capitata_PredGene_g26846	
OG0025070	Montipora_capitata_PredGene_g26850	
OG0025071	Montipora_capitata_PredGene_g26856	
OG0025072	Montipora_capitata_PredGene_g26873	
OG0025073	Montipora_capitata_PredGene_g26875	
OG0025074	Montipora_capitata_PredGene_g26880	
OG0025075	Montipora_capitata_PredGene_g26892	
OG0025076	Montipora_capitata_PredGene_g26901	
OG0025077	Montipora_capitata_PredGene_g2691	
OG0025078	Montipora_capitata_PredGene_g2693	
OG0025079	Montipora_capitata_PredGene_g26937	
OG0025080	Montipora_capitata_PredGene_g26945	
OG0025081	Montipora_capitata_PredGene_g2695	
OG0025082	Montipora_capitata_PredGene_g26965	
OG0025083	Montipora_capitata_PredGene_g26967	
OG0025084	Montipora_capitata_PredGene_g26971	
OG0025085	Montipora_capitata_PredGene_g26985	
OG0025086	Montipora_capitata_PredGene_g2699	
OG0025087	Montipora_capitata_PredGene_g27016	
OG0025088	Montipora_capitata_PredGene_g27022	
OG0025089	Montipora_capitata_PredGene_g27063	
OG0025090	Montipora_capitata_PredGene_g27081	
OG0025091	Montipora_capitata_PredGene_g27088	
OG0025092	Montipora_capitata_PredGene_g27094	
OG0025093	Montipora_capitata_PredGene_g27110	
OG0025094	Montipora_capitata_PredGene_g27123	
OG0025095	Montipora_capitata_PredGene_g27130	
OG0025096	Montipora_capitata_PredGene_g27131	
OG0025097	Montipora_capitata_PredGene_g27140	
OG0025098	Montipora_capitata_PredGene_g27141	
OG0025099	Montipora_capitata_PredGene_g27145	
OG0025100	Montipora_capitata_PredGene_g27146	
OG0025101	Montipora_capitata_PredGene_g27147	
OG0025102	Montipora_capitata_PredGene_g27154	
OG0025103	Montipora_capitata_PredGene_g27160	
OG0025104	Montipora_capitata_PredGene_g27182	
OG0025105	Montipora_capitata_PredGene_g27198	
OG0025106	Montipora_capitata_PredGene_g2720	
OG0025107	Montipora_capitata_PredGene_g27204	
OG0025108	Montipora_capitata_PredGene_g27233	
OG0025109	Montipora_capitata_PredGene_g27237	
OG0025110	Montipora_capitata_PredGene_g27248	
OG0025111	Montipora_capitata_PredGene_g27249	
OG0025112	Montipora_capitata_PredGene_g27255	
OG0025113	Montipora_capitata_PredGene_g27257	
OG0025114	Montipora_capitata_PredGene_g27277	
OG0025115	Montipora_capitata_PredGene_g27280	
OG0025116	Montipora_capitata_PredGene_g27323	
OG0025117	Montipora_capitata_PredGene_g27329	
OG0025118	Montipora_capitata_PredGene_g27334	
OG0025119	Montipora_capitata_PredGene_g27335	
OG0025120	Montipora_capitata_PredGene_g27389	
OG0025121	Montipora_capitata_PredGene_g27420	
OG0025122	Montipora_capitata_PredGene_g27421	
OG0025123	Montipora_capitata_PredGene_g27451	
OG0025124	Montipora_capitata_PredGene_g27455	
OG0025125	Montipora_capitata_PredGene_g27477	
OG0025126	Montipora_capitata_PredGene_g27501	
OG0025127	Montipora_capitata_PredGene_g27506	
OG0025128	Montipora_capitata_PredGene_g27546	
OG0025129	Montipora_capitata_PredGene_g27554	
OG0025130	Montipora_capitata_PredGene_g27560	
OG0025131	Montipora_capitata_PredGene_g27565	
OG0025132	Montipora_capitata_PredGene_g27582	
OG0025133	Montipora_capitata_PredGene_g27589	
OG0025134	Montipora_capitata_PredGene_g27598	
OG0025135	Montipora_capitata_PredGene_g27608	
OG0025136	Montipora_capitata_PredGene_g27621	
OG0025137	Montipora_capitata_PredGene_g27636	
OG0025138	Montipora_capitata_PredGene_g27668	
OG0025139	Montipora_capitata_PredGene_g27669	
OG0025140	Montipora_capitata_PredGene_g27677	
OG0025141	Montipora_capitata_PredGene_g27682	
OG0025142	Montipora_capitata_PredGene_g27724	
OG0025143	Montipora_capitata_PredGene_g27725	
OG0025144	Montipora_capitata_PredGene_g27727	
OG0025145	Montipora_capitata_PredGene_g27730	
OG0025146	Montipora_capitata_PredGene_g27731	
OG0025147	Montipora_capitata_PredGene_g27732	
OG0025148	Montipora_capitata_PredGene_g27734	
OG0025149	Montipora_capitata_PredGene_g27761	
OG0025150	Montipora_capitata_PredGene_g27771	
OG0025151	Montipora_capitata_PredGene_g27775	
OG0025152	Montipora_capitata_PredGene_g27802	
OG0025153	Montipora_capitata_PredGene_g27803	
OG0025154	Montipora_capitata_PredGene_g27807	
OG0025155	Montipora_capitata_PredGene_g27810	
OG0025156	Montipora_capitata_PredGene_g27814	
OG0025157	Montipora_capitata_PredGene_g27818	
OG0025158	Montipora_capitata_PredGene_g27819	
OG0025159	Montipora_capitata_PredGene_g27840	
OG0025160	Montipora_capitata_PredGene_g27862	
OG0025161	Montipora_capitata_PredGene_g27873	
OG0025162	Montipora_capitata_PredGene_g27879	
OG0025163	Montipora_capitata_PredGene_g27892	
OG0025164	Montipora_capitata_PredGene_g27920	
OG0025165	Montipora_capitata_PredGene_g27923	
OG0025166	Montipora_capitata_PredGene_g27929	
OG0025167	Montipora_capitata_PredGene_g27946	
OG0025168	Montipora_capitata_PredGene_g27957	
OG0025169	Montipora_capitata_PredGene_g27967	
OG0025170	Montipora_capitata_PredGene_g27974	
OG0025171	Montipora_capitata_PredGene_g27997	
OG0025172	Montipora_capitata_PredGene_g27999	
OG0025173	Montipora_capitata_PredGene_g28001	
OG0025174	Montipora_capitata_PredGene_g28004	
OG0025175	Montipora_capitata_PredGene_g2801	
OG0025176	Montipora_capitata_PredGene_g28011	
OG0025177	Montipora_capitata_PredGene_g28021	
OG0025178	Montipora_capitata_PredGene_g28043	
OG0025179	Montipora_capitata_PredGene_g28050	
OG0025180	Montipora_capitata_PredGene_g28051	
OG0025181	Montipora_capitata_PredGene_g28076	
OG0025182	Montipora_capitata_PredGene_g28084	
OG0025183	Montipora_capitata_PredGene_g28087	
OG0025184	Montipora_capitata_PredGene_g28101	
OG0025185	Montipora_capitata_PredGene_g28109	
OG0025186	Montipora_capitata_PredGene_g28118	
OG0025187	Montipora_capitata_PredGene_g28137	
OG0025188	Montipora_capitata_PredGene_g28139	
OG0025189	Montipora_capitata_PredGene_g28140	
OG0025190	Montipora_capitata_PredGene_g28141	
OG0025191	Montipora_capitata_PredGene_g28147	
OG0025192	Montipora_capitata_PredGene_g28158	
OG0025193	Montipora_capitata_PredGene_g28159	
OG0025194	Montipora_capitata_PredGene_g28161	
OG0025195	Montipora_capitata_PredGene_g28186	
OG0025196	Montipora_capitata_PredGene_g28221	
OG0025197	Montipora_capitata_PredGene_g28222	
OG0025198	Montipora_capitata_PredGene_g28227	
OG0025199	Montipora_capitata_PredGene_g28249	
OG0025200	Montipora_capitata_PredGene_g2825	
OG0025201	Montipora_capitata_PredGene_g28252	
OG0025202	Montipora_capitata_PredGene_g28270	
OG0025203	Montipora_capitata_PredGene_g28277	
OG0025204	Montipora_capitata_PredGene_g28279	
OG0025205	Montipora_capitata_PredGene_g2828	
OG0025206	Montipora_capitata_PredGene_g28280	
OG0025207	Montipora_capitata_PredGene_g28285	
OG0025208	Montipora_capitata_PredGene_g28286	
OG0025209	Montipora_capitata_PredGene_g28288	
OG0025210	Montipora_capitata_PredGene_g28289	
OG0025211	Montipora_capitata_PredGene_g28322	
OG0025212	Montipora_capitata_PredGene_g28331	
OG0025213	Montipora_capitata_PredGene_g28342	
OG0025214	Montipora_capitata_PredGene_g28361	
OG0025215	Montipora_capitata_PredGene_g28363	
OG0025216	Montipora_capitata_PredGene_g28419	
OG0025217	Montipora_capitata_PredGene_g28440	
OG0025218	Montipora_capitata_PredGene_g28480	
OG0025219	Montipora_capitata_PredGene_g2849	
OG0025220	Montipora_capitata_PredGene_g28493	
OG0025221	Montipora_capitata_PredGene_g28496	
OG0025222	Montipora_capitata_PredGene_g28509	
OG0025223	Montipora_capitata_PredGene_g28516	
OG0025224	Montipora_capitata_PredGene_g28525	
OG0025225	Montipora_capitata_PredGene_g28527	
OG0025226	Montipora_capitata_PredGene_g28537	
OG0025227	Montipora_capitata_PredGene_g28543	
OG0025228	Montipora_capitata_PredGene_g28551	
OG0025229	Montipora_capitata_PredGene_g28552	
OG0025230	Montipora_capitata_PredGene_g28557	
OG0025231	Montipora_capitata_PredGene_g28558	
OG0025232	Montipora_capitata_PredGene_g28566	
OG0025233	Montipora_capitata_PredGene_g28573	
OG0025234	Montipora_capitata_PredGene_g28585	
OG0025235	Montipora_capitata_PredGene_g28586	
OG0025236	Montipora_capitata_PredGene_g28623	
OG0025237	Montipora_capitata_PredGene_g28626	
OG0025238	Montipora_capitata_PredGene_g28682	
OG0025239	Montipora_capitata_PredGene_g28711	
OG0025240	Montipora_capitata_PredGene_g28722	
OG0025241	Montipora_capitata_PredGene_g28756	
OG0025242	Montipora_capitata_PredGene_g28769	
OG0025243	Montipora_capitata_PredGene_g28774	
OG0025244	Montipora_capitata_PredGene_g28808	
OG0025245	Montipora_capitata_PredGene_g28857	
OG0025246	Montipora_capitata_PredGene_g28861	
OG0025247	Montipora_capitata_PredGene_g28868	
OG0025248	Montipora_capitata_PredGene_g28872	
OG0025249	Montipora_capitata_PredGene_g28881	
OG0025250	Montipora_capitata_PredGene_g28883	
OG0025251	Montipora_capitata_PredGene_g28884	
OG0025252	Montipora_capitata_PredGene_g28888	
OG0025253	Montipora_capitata_PredGene_g28889	
OG0025254	Montipora_capitata_PredGene_g28891	
OG0025255	Montipora_capitata_PredGene_g28904	
OG0025256	Montipora_capitata_PredGene_g28936	
OG0025257	Montipora_capitata_PredGene_g28943	
OG0025258	Montipora_capitata_PredGene_g28995	
OG0025259	Montipora_capitata_PredGene_g29052	
OG0025260	Montipora_capitata_PredGene_g29076	
OG0025261	Montipora_capitata_PredGene_g29085	
OG0025262	Montipora_capitata_PredGene_g29091	
OG0025263	Montipora_capitata_PredGene_g29118	
OG0025264	Montipora_capitata_PredGene_g29121	
OG0025265	Montipora_capitata_PredGene_g29127	
OG0025266	Montipora_capitata_PredGene_g29156	
OG0025267	Montipora_capitata_PredGene_g29165	
OG0025268	Montipora_capitata_PredGene_g29166	
OG0025269	Montipora_capitata_PredGene_g29167	
OG0025270	Montipora_capitata_PredGene_g29168	
OG0025271	Montipora_capitata_PredGene_g29191	
OG0025272	Montipora_capitata_PredGene_g29196	
OG0025273	Montipora_capitata_PredGene_g2920	
OG0025274	Montipora_capitata_PredGene_g29204	
OG0025275	Montipora_capitata_PredGene_g29215	
OG0025276	Montipora_capitata_PredGene_g29221	
OG0025277	Montipora_capitata_PredGene_g29231	
OG0025278	Montipora_capitata_PredGene_g29232	
OG0025279	Montipora_capitata_PredGene_g29234	
OG0025280	Montipora_capitata_PredGene_g29270	
OG0025281	Montipora_capitata_PredGene_g29275	
OG0025282	Montipora_capitata_PredGene_g29291	
OG0025283	Montipora_capitata_PredGene_g29294	
OG0025284	Montipora_capitata_PredGene_g29303	
OG0025285	Montipora_capitata_PredGene_g29304	
OG0025286	Montipora_capitata_PredGene_g29306	
OG0025287	Montipora_capitata_PredGene_g29311	
OG0025288	Montipora_capitata_PredGene_g29325	
OG0025289	Montipora_capitata_PredGene_g29329	
OG0025290	Montipora_capitata_PredGene_g29350	
OG0025291	Montipora_capitata_PredGene_g29353	
OG0025292	Montipora_capitata_PredGene_g29375	
OG0025293	Montipora_capitata_PredGene_g2939	
OG0025294	Montipora_capitata_PredGene_g29393	
OG0025295	Montipora_capitata_PredGene_g29398	
OG0025296	Montipora_capitata_PredGene_g29472	
OG0025297	Montipora_capitata_PredGene_g29473	
OG0025298	Montipora_capitata_PredGene_g29490	
OG0025299	Montipora_capitata_PredGene_g29513	
OG0025300	Montipora_capitata_PredGene_g29547	
OG0025301	Montipora_capitata_PredGene_g29572	
OG0025302	Montipora_capitata_PredGene_g29593	
OG0025303	Montipora_capitata_PredGene_g29597	
OG0025304	Montipora_capitata_PredGene_g29655	
OG0025305	Montipora_capitata_PredGene_g29662	
OG0025306	Montipora_capitata_PredGene_g29670	
OG0025307	Montipora_capitata_PredGene_g29671	
OG0025308	Montipora_capitata_PredGene_g29675	
OG0025309	Montipora_capitata_PredGene_g29678	
OG0025310	Montipora_capitata_PredGene_g29689	
OG0025311	Montipora_capitata_PredGene_g29727	
OG0025312	Montipora_capitata_PredGene_g29736	
OG0025313	Montipora_capitata_PredGene_g29742	
OG0025314	Montipora_capitata_PredGene_g29746	
OG0025315	Montipora_capitata_PredGene_g29755	
OG0025316	Montipora_capitata_PredGene_g29763	
OG0025317	Montipora_capitata_PredGene_g29781	
OG0025318	Montipora_capitata_PredGene_g29816	
OG0025319	Montipora_capitata_PredGene_g29848	
OG0025320	Montipora_capitata_PredGene_g29867	
OG0025321	Montipora_capitata_PredGene_g29874	
OG0025322	Montipora_capitata_PredGene_g29884	
OG0025323	Montipora_capitata_PredGene_g29889	
OG0025324	Montipora_capitata_PredGene_g29896	
OG0025325	Montipora_capitata_PredGene_g29899	
OG0025326	Montipora_capitata_PredGene_g29909	
OG0025327	Montipora_capitata_PredGene_g2991	
OG0025328	Montipora_capitata_PredGene_g29937	
OG0025329	Montipora_capitata_PredGene_g29941	
OG0025330	Montipora_capitata_PredGene_g29948	
OG0025331	Montipora_capitata_PredGene_g29953	
OG0025332	Montipora_capitata_PredGene_g29959	
OG0025333	Montipora_capitata_PredGene_g29960	
OG0025334	Montipora_capitata_PredGene_g29982	
OG0025335	Montipora_capitata_PredGene_g29984	
OG0025336	Montipora_capitata_PredGene_g29995	
OG0025337	Montipora_capitata_PredGene_g29998	
OG0025338	Montipora_capitata_PredGene_g29999	
OG0025339	Montipora_capitata_PredGene_g3	
OG0025340	Montipora_capitata_PredGene_g30029	
OG0025341	Montipora_capitata_PredGene_g30030	
OG0025342	Montipora_capitata_PredGene_g30032	
OG0025343	Montipora_capitata_PredGene_g30033	
OG0025344	Montipora_capitata_PredGene_g30034	
OG0025345	Montipora_capitata_PredGene_g30047	
OG0025346	Montipora_capitata_PredGene_g3008	
OG0025347	Montipora_capitata_PredGene_g30099	
OG0025348	Montipora_capitata_PredGene_g30101	
OG0025349	Montipora_capitata_PredGene_g30102	
OG0025350	Montipora_capitata_PredGene_g30110	
OG0025351	Montipora_capitata_PredGene_g30144	
OG0025352	Montipora_capitata_PredGene_g30148	
OG0025353	Montipora_capitata_PredGene_g3016	
OG0025354	Montipora_capitata_PredGene_g30180	
OG0025355	Montipora_capitata_PredGene_g30183	
OG0025356	Montipora_capitata_PredGene_g30187	
OG0025357	Montipora_capitata_PredGene_g30190	
OG0025358	Montipora_capitata_PredGene_g302	
OG0025359	Montipora_capitata_PredGene_g30200	
OG0025360	Montipora_capitata_PredGene_g30208	
OG0025361	Montipora_capitata_PredGene_g30245	
OG0025362	Montipora_capitata_PredGene_g30255	
OG0025363	Montipora_capitata_PredGene_g30276	
OG0025364	Montipora_capitata_PredGene_g30291	
OG0025365	Montipora_capitata_PredGene_g30301	
OG0025366	Montipora_capitata_PredGene_g30310	
OG0025367	Montipora_capitata_PredGene_g30324	
OG0025368	Montipora_capitata_PredGene_g30327	
OG0025369	Montipora_capitata_PredGene_g304	
OG0025370	Montipora_capitata_PredGene_g30414	
OG0025371	Montipora_capitata_PredGene_g30415	
OG0025372	Montipora_capitata_PredGene_g30416	
OG0025373	Montipora_capitata_PredGene_g30424	
OG0025374	Montipora_capitata_PredGene_g30435	
OG0025375	Montipora_capitata_PredGene_g30437	
OG0025376	Montipora_capitata_PredGene_g30446	
OG0025377	Montipora_capitata_PredGene_g3046	
OG0025378	Montipora_capitata_PredGene_g30465	
OG0025379	Montipora_capitata_PredGene_g30467	
OG0025380	Montipora_capitata_PredGene_g30468	
OG0025381	Montipora_capitata_PredGene_g30472	
OG0025382	Montipora_capitata_PredGene_g30476	
OG0025383	Montipora_capitata_PredGene_g30477	
OG0025384	Montipora_capitata_PredGene_g30482	
OG0025385	Montipora_capitata_PredGene_g30494	
OG0025386	Montipora_capitata_PredGene_g30499	
OG0025387	Montipora_capitata_PredGene_g30513	
OG0025388	Montipora_capitata_PredGene_g30524	
OG0025389	Montipora_capitata_PredGene_g30539	
OG0025390	Montipora_capitata_PredGene_g30572	
OG0025391	Montipora_capitata_PredGene_g30580	
OG0025392	Montipora_capitata_PredGene_g30590	
OG0025393	Montipora_capitata_PredGene_g30596	
OG0025394	Montipora_capitata_PredGene_g30619	
OG0025395	Montipora_capitata_PredGene_g30623	
OG0025396	Montipora_capitata_PredGene_g30624	
OG0025397	Montipora_capitata_PredGene_g30627	
OG0025398	Montipora_capitata_PredGene_g30629	
OG0025399	Montipora_capitata_PredGene_g30659	
OG0025400	Montipora_capitata_PredGene_g30661	
OG0025401	Montipora_capitata_PredGene_g30677	
OG0025402	Montipora_capitata_PredGene_g30684	
OG0025403	Montipora_capitata_PredGene_g30700	
OG0025404	Montipora_capitata_PredGene_g3071	
OG0025405	Montipora_capitata_PredGene_g30720	
OG0025406	Montipora_capitata_PredGene_g30730	
OG0025407	Montipora_capitata_PredGene_g30741	
OG0025408	Montipora_capitata_PredGene_g30749	
OG0025409	Montipora_capitata_PredGene_g30756	
OG0025410	Montipora_capitata_PredGene_g30762	
OG0025411	Montipora_capitata_PredGene_g30763	
OG0025412	Montipora_capitata_PredGene_g30772	
OG0025413	Montipora_capitata_PredGene_g30789	
OG0025414	Montipora_capitata_PredGene_g3079	
OG0025415	Montipora_capitata_PredGene_g30805	
OG0025416	Montipora_capitata_PredGene_g30810	
OG0025417	Montipora_capitata_PredGene_g30814	
OG0025418	Montipora_capitata_PredGene_g30846	
OG0025419	Montipora_capitata_PredGene_g30870	
OG0025420	Montipora_capitata_PredGene_g30884	
OG0025421	Montipora_capitata_PredGene_g30938	
OG0025422	Montipora_capitata_PredGene_g3094	
OG0025423	Montipora_capitata_PredGene_g30945	
OG0025424	Montipora_capitata_PredGene_g3096	
OG0025425	Montipora_capitata_PredGene_g30998	
OG0025426	Montipora_capitata_PredGene_g31003	
OG0025427	Montipora_capitata_PredGene_g31006	
OG0025428	Montipora_capitata_PredGene_g31015	
OG0025429	Montipora_capitata_PredGene_g31017	
OG0025430	Montipora_capitata_PredGene_g31032	
OG0025431	Montipora_capitata_PredGene_g31110	
OG0025432	Montipora_capitata_PredGene_g31146	
OG0025433	Montipora_capitata_PredGene_g31150	
OG0025434	Montipora_capitata_PredGene_g31151	
OG0025435	Montipora_capitata_PredGene_g31153	
OG0025436	Montipora_capitata_PredGene_g31159	
OG0025437	Montipora_capitata_PredGene_g31167	
OG0025438	Montipora_capitata_PredGene_g31172	
OG0025439	Montipora_capitata_PredGene_g31187	
OG0025440	Montipora_capitata_PredGene_g31197	
OG0025441	Montipora_capitata_PredGene_g312	
OG0025442	Montipora_capitata_PredGene_g31201	
OG0025443	Montipora_capitata_PredGene_g31222	
OG0025444	Montipora_capitata_PredGene_g31230	
OG0025445	Montipora_capitata_PredGene_g31238	
OG0025446	Montipora_capitata_PredGene_g31291	
OG0025447	Montipora_capitata_PredGene_g31330	
OG0025448	Montipora_capitata_PredGene_g31432	
OG0025449	Montipora_capitata_PredGene_g31444	
OG0025450	Montipora_capitata_PredGene_g31449	
OG0025451	Montipora_capitata_PredGene_g31453	
OG0025452	Montipora_capitata_PredGene_g31455	
OG0025453	Montipora_capitata_PredGene_g31459	
OG0025454	Montipora_capitata_PredGene_g31460	
