Orthogroup	Mcap.protein	Pocillopora_acuta_PredGenes_experimental_v1.transcripts.pep	Total
OG0005564	4	0	4
OG0005565	4	0	4
OG0005566	3	1	4
OG0005567	1	3	4
OG0005568	1	3	4
OG0005569	1	3	4
OG0005570	4	0	4
OG0005571	1	3	4
OG0005572	2	2	4
OG0005573	4	0	4
OG0005574	2	2	4
OG0005575	4	0	4
OG0005576	3	1	4
OG0005577	2	2	4
OG0005578	2	2	4
OG0005579	4	0	4
OG0005580	1	3	4
OG0005581	1	3	4
OG0005582	1	3	4
OG0005583	4	0	4
OG0005584	1	3	4
OG0005585	4	0	4
OG0005586	4	0	4
OG0005587	1	3	4
OG0005588	2	2	4
OG0005589	1	3	4
OG0005590	1	3	4
OG0005591	1	3	4
OG0005592	4	0	4
OG0005593	1	3	4
OG0005594	3	1	4
OG0005595	1	3	4
OG0005596	3	1	4
OG0005597	4	0	4
OG0005598	2	2	4
OG0005599	2	2	4
OG0005600	2	2	4
OG0005601	1	3	4
OG0005602	1	3	4
OG0005603	1	3	4
OG0005604	4	0	4
OG0005605	1	3	4
OG0005606	1	3	4
OG0005607	2	2	4
OG0005608	2	2	4
OG0005609	3	1	4
OG0005610	4	0	4
OG0005611	1	3	4
OG0005612	2	2	4
OG0005613	4	0	4
OG0005614	2	2	4
OG0005615	1	3	4
OG0005616	3	1	4
OG0005617	4	0	4
OG0005618	2	2	4
OG0005619	2	2	4
OG0005620	1	3	4
OG0005621	2	2	4
OG0005622	4	0	4
OG0005623	4	0	4
OG0005624	1	3	4
OG0005625	2	2	4
OG0005626	4	0	4
OG0005627	1	3	4
OG0005628	4	0	4
OG0005629	3	1	4
OG0005630	3	1	4
OG0005631	2	2	4
OG0005632	4	0	4
OG0005633	4	0	4
OG0005634	4	0	4
OG0005635	4	0	4
OG0005636	1	3	4
OG0005637	2	2	4
OG0005638	1	3	4
OG0005639	2	2	4
OG0005640	1	3	4
OG0005641	2	2	4
OG0005642	3	1	4
OG0005643	3	1	4
OG0005644	4	0	4
OG0005645	2	2	4
OG0005646	2	2	4
OG0005647	4	0	4
OG0005648	2	2	4
OG0005649	2	2	4
OG0005650	2	2	4
OG0005651	4	0	4
OG0005652	1	3	4
OG0005653	4	0	4
OG0005654	4	0	4
OG0005655	1	3	4
OG0005656	1	3	4
OG0005657	2	2	4
OG0005658	1	3	4
OG0005659	1	3	4
OG0005660	2	2	4
OG0005661	1	3	4
OG0005662	1	3	4
OG0005663	1	3	4
OG0005664	3	1	4
OG0005665	2	2	4
OG0005666	3	1	4
OG0005667	4	0	4
OG0005668	3	1	4
OG0005669	2	2	4
OG0005670	2	2	4
OG0005671	1	3	4
OG0005672	2	2	4
OG0005673	4	0	4
OG0005674	4	0	4
OG0005675	2	2	4
OG0005676	2	2	4
OG0005677	4	0	4
OG0005678	3	1	4
OG0005679	1	3	4
OG0005680	3	1	4
OG0005681	1	3	4
OG0005682	1	3	4
OG0005683	2	2	4
OG0005684	1	3	4
OG0005685	2	2	4
OG0005686	2	2	4
OG0005687	3	1	4
OG0005688	4	0	4
OG0005689	1	3	4
OG0005690	2	2	4
OG0005691	4	0	4
OG0005692	4	0	4
OG0005693	4	0	4
OG0005694	3	1	4
OG0005695	4	0	4
OG0005696	1	3	4
OG0005697	4	0	4
OG0005698	1	3	4
OG0005699	2	2	4
OG0005700	4	0	4
OG0005701	2	2	4
OG0005702	1	3	4
OG0005703	1	3	4
OG0005704	4	0	4
OG0005705	3	1	4
OG0005706	1	3	4
OG0005707	4	0	4
OG0005708	3	1	4
OG0005709	4	0	4
OG0005710	4	0	4
OG0005711	2	2	4
OG0005712	1	3	4
OG0005713	4	0	4
OG0005714	4	0	4
OG0005715	2	2	4
OG0005716	3	1	4
OG0005717	2	2	4
OG0005718	3	1	4
OG0005719	2	2	4
OG0005720	4	0	4
OG0005721	3	1	4
OG0005722	1	3	4
OG0005723	3	1	4
OG0005724	4	0	4
OG0005725	4	0	4
OG0005726	2	2	4
OG0005727	1	3	4
OG0005728	1	3	4
OG0005729	1	3	4
OG0005730	2	2	4
OG0005731	4	0	4
OG0005732	2	2	4
OG0005733	2	2	4
OG0005734	2	2	4
OG0005735	1	3	4
OG0005736	4	0	4
OG0005737	1	3	4
OG0005738	3	1	4
OG0005739	1	3	4
OG0005740	2	2	4
OG0005741	1	3	4
OG0005742	1	3	4
OG0005743	3	1	4
OG0005744	1	3	4
OG0005745	4	0	4
OG0005746	4	0	4
OG0005747	4	0	4
OG0005748	2	2	4
OG0005749	1	3	4
OG0005750	4	0	4
OG0005751	2	2	4
OG0005752	1	3	4
OG0005753	1	3	4
OG0005754	1	3	4
OG0005755	1	3	4
OG0005756	1	3	4
OG0005757	2	2	4
OG0005758	1	3	4
OG0005759	2	2	4
OG0005760	2	2	4
OG0005761	1	3	4
OG0005762	4	0	4
OG0005763	4	0	4
OG0005764	1	3	4
OG0005765	1	3	4
OG0005766	3	1	4
OG0005767	1	3	4
OG0005768	3	1	4
OG0005769	1	3	4
OG0005770	1	3	4
OG0005771	2	2	4
OG0005772	1	3	4
OG0005773	1	3	4
OG0005774	3	1	4
OG0005775	4	0	4
OG0005776	2	2	4
OG0005777	1	3	4
OG0005778	1	3	4
OG0005779	4	0	4
OG0005780	4	0	4
OG0005781	1	3	4
OG0005782	1	3	4
OG0005783	1	3	4
OG0005784	2	2	4
OG0005785	2	2	4
OG0005786	4	0	4
OG0005787	3	1	4
OG0005788	2	2	4
OG0005789	1	3	4
OG0005790	2	2	4
OG0005791	2	2	4
OG0005792	1	3	4
OG0005793	3	1	4
OG0005794	1	3	4
OG0005795	4	0	4
OG0005796	3	1	4
OG0005797	4	0	4
OG0005798	4	0	4
OG0005799	4	0	4
OG0005800	4	0	4
OG0005801	2	2	4
OG0005802	2	2	4
OG0005803	3	1	4
OG0005804	1	3	4
OG0005805	1	3	4
OG0005806	4	0	4
OG0005807	2	2	4
OG0005808	3	1	4
OG0005809	4	0	4
OG0005810	4	0	4
OG0005811	4	0	4
OG0005812	4	0	4
OG0005813	4	0	4
OG0005814	4	0	4
OG0005815	4	0	4
OG0005816	4	0	4
OG0005817	1	3	4
OG0005818	4	0	4
OG0005819	3	1	4
OG0005820	2	2	4
OG0005821	4	0	4
OG0005822	1	3	4
OG0005823	4	0	4
OG0005824	2	2	4
OG0005825	4	0	4
OG0005826	4	0	4
OG0005827	2	2	4
OG0005828	2	2	4
OG0005829	2	2	4
OG0005830	2	2	4
OG0005831	3	1	4
OG0005832	4	0	4
OG0005833	4	0	4
OG0005834	4	0	4
OG0005835	3	1	4
OG0005836	3	1	4
OG0005837	2	2	4
OG0005838	2	2	4
OG0005839	3	1	4
OG0005840	3	1	4
OG0005841	4	0	4
OG0005842	1	3	4
OG0005843	3	1	4
OG0005844	4	0	4
OG0005845	2	2	4
OG0005846	4	0	4
OG0005847	4	0	4
OG0005848	2	2	4
OG0005849	2	2	4
OG0005850	3	1	4
OG0005851	4	0	4
OG0005852	2	2	4
OG0005853	4	0	4
OG0005854	4	0	4
OG0005855	4	0	4
OG0005856	1	3	4
OG0005857	1	3	4
OG0005858	2	2	4
OG0005859	2	2	4
OG0005860	4	0	4
OG0005861	2	2	4
OG0005862	2	2	4
OG0005863	4	0	4
OG0005864	2	2	4
OG0005865	3	1	4
OG0005866	2	2	4
OG0005867	4	0	4
OG0005868	4	0	4
OG0005869	3	1	4
OG0005870	4	0	4
OG0005871	4	0	4
OG0005872	4	0	4
OG0005873	4	0	4
OG0005874	2	2	4
OG0005875	1	3	4
OG0005876	3	1	4
OG0005877	2	2	4
OG0005878	4	0	4
OG0005879	4	0	4
OG0005880	4	0	4
OG0005881	3	1	4
OG0005882	2	2	4
OG0005883	2	2	4
OG0005884	3	1	4
OG0005885	2	2	4
OG0005886	1	3	4
OG0005887	4	0	4
OG0005888	4	0	4
OG0005889	4	0	4
OG0005890	3	1	4
OG0005891	4	0	4
OG0005892	2	2	4
OG0005893	1	3	4
OG0005894	1	3	4
OG0005895	4	0	4
OG0005896	4	0	4
OG0005897	2	2	4
OG0005898	2	2	4
OG0005899	2	2	4
OG0005900	2	2	4
OG0005901	3	1	4
OG0005902	2	2	4
OG0005903	2	2	4
OG0005904	2	2	4
OG0005905	1	3	4
OG0005906	1	3	4
OG0005907	4	0	4
OG0005908	4	0	4
OG0005909	2	2	4
OG0005910	4	0	4
OG0005911	2	2	4
OG0005912	4	0	4
OG0005913	2	2	4
OG0005914	4	0	4
OG0005915	4	0	4
OG0005916	2	2	4
OG0005917	2	2	4
OG0005918	2	2	4
OG0005919	2	2	4
OG0005920	4	0	4
OG0005921	3	1	4
OG0005922	2	2	4
OG0005923	2	2	4
OG0005924	4	0	4
OG0005925	2	2	4
OG0005926	4	0	4
OG0005927	1	3	4
OG0005928	2	2	4
OG0005929	1	3	4
OG0005930	2	2	4
OG0005931	2	2	4
OG0005932	4	0	4
OG0005933	2	2	4
OG0005934	4	0	4
OG0005935	4	0	4
OG0005936	4	0	4
OG0005937	3	1	4
OG0005938	4	0	4
OG0005939	4	0	4
OG0005940	4	0	4
OG0005941	4	0	4
OG0005942	4	0	4
OG0005943	4	0	4
OG0005944	4	0	4
OG0005945	4	0	4
OG0005946	4	0	4
OG0005947	4	0	4
OG0005948	2	2	4
OG0005949	2	2	4
OG0005950	2	2	4
OG0005951	4	0	4
OG0005952	4	0	4
OG0005953	4	0	4
OG0005954	2	2	4
OG0005955	4	0	4
OG0005956	2	2	4
OG0005957	3	1	4
OG0005958	3	1	4
OG0005959	4	0	4
OG0005960	2	2	4
OG0005961	2	2	4
OG0005962	3	1	4
OG0005963	4	0	4
OG0005964	4	0	4
OG0005965	2	2	4
OG0005966	3	1	4
OG0005967	3	1	4
OG0005968	2	2	4
OG0005969	4	0	4
OG0005970	4	0	4
OG0005971	4	0	4
OG0005972	4	0	4
OG0005973	2	2	4
OG0005974	3	1	4
OG0005975	3	1	4
OG0005976	4	0	4
OG0005977	3	1	4
OG0005978	4	0	4
OG0005979	2	2	4
OG0005980	2	2	4
OG0005981	2	2	4
OG0005982	2	2	4
OG0005983	3	1	4
OG0005984	4	0	4
OG0005985	4	0	4
OG0005986	3	1	4
OG0005987	4	0	4
OG0005988	4	0	4
OG0005989	4	0	4
OG0005990	3	1	4
OG0005991	4	0	4
OG0005992	3	1	4
OG0005993	4	0	4
OG0005994	3	1	4
OG0005995	4	0	4
OG0005996	3	1	4
OG0005997	2	2	4
OG0005998	4	0	4
OG0005999	2	2	4
OG0006000	3	1	4
OG0006001	2	2	4
OG0006002	1	3	4
OG0006003	2	2	4
OG0006004	4	0	4
OG0006005	4	0	4
OG0006006	1	3	4
OG0006007	4	0	4
OG0006008	2	2	4
OG0006009	2	2	4
OG0006010	2	2	4
OG0006011	2	2	4
OG0006012	2	2	4
OG0006013	1	3	4
OG0006014	2	2	4
OG0006015	2	2	4
OG0006016	3	1	4
OG0006017	3	1	4
OG0006018	4	0	4
OG0006019	3	1	4
OG0006020	2	2	4
OG0006021	2	2	4
OG0006022	4	0	4
OG0006023	2	2	4
OG0006024	3	1	4
OG0006025	4	0	4
OG0006026	4	0	4
OG0006027	4	0	4
OG0006028	2	2	4
OG0006029	2	2	4
OG0006030	2	2	4
OG0006031	1	3	4
OG0006032	4	0	4
OG0006033	4	0	4
OG0006034	4	0	4
OG0006035	4	0	4
OG0006036	4	0	4
OG0006037	3	1	4
OG0006038	1	3	4
OG0006039	2	2	4
OG0006040	4	0	4
OG0006041	2	2	4
OG0006042	4	0	4
OG0006043	2	2	4
OG0006044	2	2	4
OG0006045	3	1	4
OG0006046	3	1	4
OG0006047	2	2	4
OG0006048	3	1	4
OG0006049	4	0	4
OG0006050	3	1	4
OG0006051	1	3	4
OG0006052	4	0	4
OG0006053	2	2	4
OG0006054	4	0	4
OG0006055	4	0	4
OG0006056	2	2	4
OG0006057	2	2	4
OG0006058	2	2	4
OG0006059	4	0	4
OG0006060	4	0	4
OG0006061	4	0	4
OG0006062	3	1	4
OG0006063	2	2	4
OG0006064	3	1	4
OG0006065	2	2	4
OG0006066	2	2	4
OG0006067	4	0	4
OG0006068	3	1	4
OG0006069	4	0	4
OG0006070	1	3	4
OG0006071	4	0	4
OG0006072	2	2	4
OG0006073	2	2	4
OG0006074	2	2	4
OG0006075	2	2	4
OG0006076	2	2	4
OG0006077	4	0	4
OG0006078	4	0	4
OG0006079	4	0	4
OG0006080	1	3	4
OG0006081	4	0	4
OG0006082	4	0	4
OG0006083	2	2	4
OG0006084	2	2	4
OG0006085	3	1	4
OG0006086	3	1	4
OG0006087	2	2	4
OG0006088	2	2	4
OG0006089	1	3	4
OG0006090	4	0	4
OG0006091	4	0	4
OG0006092	4	0	4
OG0006093	2	2	4
OG0006094	4	0	4
OG0006095	2	2	4
OG0006096	4	0	4
OG0006097	3	1	4
OG0006098	4	0	4
OG0006099	4	0	4
OG0006100	4	0	4
OG0006101	3	1	4
OG0006102	2	2	4
OG0006103	4	0	4
OG0006104	2	2	4
OG0006105	2	2	4
OG0006106	2	2	4
OG0006107	4	0	4
OG0006108	4	0	4
OG0006109	4	0	4
OG0006110	2	2	4
OG0006111	2	2	4
OG0006112	3	1	4
OG0006113	2	2	4
OG0006114	2	2	4
OG0006115	1	3	4
OG0006116	2	2	4
OG0006117	4	0	4
OG0006118	4	0	4
OG0006119	2	2	4
OG0006120	1	3	4
OG0006121	2	2	4
OG0006122	1	3	4
OG0006123	2	2	4
OG0006124	2	2	4
OG0006125	3	1	4
OG0006126	3	1	4
OG0006127	4	0	4
OG0006128	4	0	4
OG0006129	4	0	4
OG0006130	2	2	4
OG0006131	2	2	4
OG0006132	3	1	4
OG0006133	3	1	4
OG0006134	2	2	4
OG0006135	2	2	4
OG0006136	2	2	4
OG0006137	3	1	4
OG0006138	4	0	4
OG0006139	4	0	4
OG0006140	2	2	4
OG0006141	2	2	4
OG0006142	4	0	4
OG0006143	1	3	4
OG0006144	4	0	4
OG0006145	4	0	4
OG0006146	1	3	4
OG0006147	4	0	4
OG0006148	4	0	4
OG0006149	2	2	4
OG0006150	4	0	4
OG0006151	4	0	4
OG0006152	1	3	4
OG0006153	2	2	4
OG0006154	2	2	4
OG0006155	1	3	4
OG0006156	3	1	4
OG0006157	2	2	4
OG0006158	4	0	4
OG0006159	3	1	4
OG0006160	2	2	4
OG0006161	4	0	4
OG0006162	2	2	4
OG0006163	2	2	4
OG0006164	1	3	4
OG0006165	4	0	4
OG0006166	2	2	4
OG0006167	4	0	4
OG0006168	2	2	4
OG0006169	4	0	4
OG0006170	4	0	4
OG0006171	2	2	4
OG0006172	2	2	4
OG0006173	2	2	4
OG0006174	2	2	4
OG0006175	4	0	4
OG0006176	4	0	4
OG0006177	2	2	4
OG0006178	2	2	4
OG0006179	2	2	4
OG0006180	2	2	4
OG0006181	2	2	4
OG0006182	2	2	4
OG0006183	4	0	4
OG0006184	2	2	4
OG0006185	2	2	4
OG0006186	4	0	4
OG0006187	3	1	4
OG0006188	4	0	4
OG0006189	3	1	4
OG0006190	4	0	4
OG0006191	3	1	4
OG0006192	2	2	4
OG0006193	4	0	4
OG0006194	3	1	4
OG0006195	3	1	4
OG0006196	4	0	4
OG0006197	2	2	4
OG0006198	3	1	4
OG0006199	4	0	4
OG0006200	2	2	4
OG0006201	4	0	4
OG0006202	2	2	4
OG0006203	3	1	4
OG0006204	2	2	4
OG0006205	4	0	4
OG0006206	4	0	4
OG0006207	2	2	4
OG0006208	1	3	4
OG0006209	4	0	4
OG0006210	1	3	4
OG0006211	4	0	4
OG0006212	4	0	4
OG0006213	2	2	4
OG0006214	4	0	4
OG0006215	4	0	4
OG0006216	2	2	4
OG0006217	3	1	4
OG0006218	3	1	4
OG0006219	2	2	4
OG0006220	2	2	4
OG0006221	2	2	4
OG0006222	2	2	4
OG0006223	3	1	4
OG0006224	2	2	4
OG0006225	4	0	4
OG0006226	4	0	4
OG0006227	1	3	4
OG0006228	4	0	4
OG0006229	4	0	4
OG0006230	2	2	4
OG0006231	3	1	4
OG0006232	4	0	4
OG0006233	2	2	4
OG0006234	2	2	4
OG0006235	4	0	4
OG0006236	3	1	4
OG0006237	4	0	4
OG0006238	2	2	4
OG0006239	2	2	4
OG0006240	1	3	4
OG0006241	3	1	4
OG0006242	2	2	4
OG0006243	4	0	4
OG0006244	4	0	4
OG0006245	2	2	4
OG0006246	1	3	4
OG0006247	4	0	4
OG0006248	1	3	4
OG0006249	1	3	4
OG0006250	3	1	4
OG0006251	3	1	4
OG0006252	1	3	4
OG0006253	1	3	4
OG0006254	1	3	4
OG0006255	1	3	4
OG0006256	4	0	4
OG0006257	1	3	4
OG0006258	1	3	4
OG0006259	4	0	4
OG0006260	1	3	4
OG0006261	4	0	4
OG0006262	1	3	4
OG0006263	1	3	4
OG0006264	1	3	4
OG0006265	1	3	4
OG0006266	1	3	4
OG0006267	1	3	4
OG0006268	1	3	4
OG0006269	2	2	4
OG0006270	3	1	4
OG0006271	1	3	4
OG0006272	1	3	4
OG0006273	1	3	4
OG0006274	4	0	4
OG0006275	3	1	4
OG0006276	1	3	4
OG0006277	4	0	4
OG0006278	3	1	4
OG0006279	4	0	4
OG0006280	1	3	4
OG0006281	1	3	4
OG0006282	4	0	4
OG0006283	4	0	4
OG0006284	2	2	4
OG0006285	1	3	4
OG0006286	1	3	4
OG0006287	1	3	4
OG0006288	3	1	4
OG0006289	4	0	4
OG0006290	1	3	4
OG0006291	2	2	4
OG0006292	4	0	4
OG0006293	4	0	4
OG0006294	1	3	4
OG0006295	1	3	4
OG0006296	1	3	4
OG0006297	1	3	4
OG0006298	1	3	4
OG0006299	1	3	4
OG0006300	1	3	4
OG0006301	1	3	4
OG0006302	1	3	4
OG0006303	1	3	4
OG0006304	4	0	4
OG0006305	1	3	4
OG0006306	1	3	4
OG0006307	1	3	4
OG0006308	1	3	4
OG0006309	1	3	4
OG0006310	1	3	4
OG0006311	1	3	4
OG0006312	2	2	4
OG0006313	3	1	4
OG0006314	2	2	4
OG0006315	1	3	4
OG0006316	2	2	4
OG0006317	2	2	4
OG0006318	2	2	4
OG0006319	2	2	4
OG0006320	2	2	4
OG0006321	1	3	4
OG0006322	2	2	4
OG0006323	1	3	4
OG0006324	1	3	4
OG0006325	1	3	4
OG0006326	3	1	4
OG0006327	1	3	4
OG0006328	4	0	4
OG0006329	4	0	4
OG0006330	1	3	4
OG0006331	1	3	4
OG0006332	4	0	4
OG0006333	4	0	4
OG0006334	1	3	4
OG0006335	1	3	4
OG0006336	4	0	4
OG0006337	4	0	4
OG0006338	4	0	4
OG0006339	1	3	4
OG0006340	1	3	4
OG0006341	3	1	4
OG0006342	1	3	4
OG0006343	1	3	4
OG0006344	2	2	4
OG0006345	1	3	4
OG0006346	1	3	4
OG0006347	4	0	4
OG0006348	1	3	4
OG0006349	1	3	4
OG0006350	4	0	4
OG0006351	4	0	4
OG0006352	2	2	4
OG0006353	2	2	4
OG0006354	2	2	4
OG0006355	2	2	4
OG0006356	3	1	4
OG0006357	2	2	4
OG0006358	2	2	4
OG0006359	1	3	4
OG0006360	1	3	4
OG0006361	1	3	4
OG0006362	4	0	4
OG0006363	3	1	4
OG0006364	1	3	4
OG0006365	1	3	4
OG0006366	1	3	4
OG0006367	1	3	4
OG0006368	1	3	4
OG0006369	2	2	4
OG0006370	1	3	4
OG0006371	1	3	4
OG0006372	1	3	4
OG0006373	1	3	4
OG0006374	4	0	4
OG0006375	4	0	4
OG0006376	1	3	4
OG0006377	1	3	4
OG0006378	1	3	4
OG0006379	3	1	4
OG0006380	4	0	4
OG0006381	4	0	4
OG0006382	4	0	4
OG0006383	1	3	4
OG0006384	1	3	4
OG0006385	4	0	4
OG0006386	4	0	4
OG0006387	4	0	4
OG0006388	4	0	4
OG0006389	4	0	4
OG0006390	3	1	4
OG0006391	1	3	4
OG0006392	2	2	4
OG0006393	1	3	4
OG0006394	4	0	4
OG0006395	1	3	4
OG0006396	1	3	4
OG0006397	1	3	4
OG0006398	1	3	4
OG0006399	1	3	4
OG0006400	1	3	4
OG0006401	1	3	4
OG0006402	2	2	4
OG0006403	3	1	4
OG0006404	1	3	4
OG0006405	1	3	4
OG0006406	4	0	4
OG0006407	1	3	4
OG0006408	2	2	4
OG0006409	1	3	4
OG0006410	1	3	4
OG0006411	4	0	4
OG0006412	4	0	4
OG0006413	2	2	4
OG0006414	1	3	4
OG0006415	1	3	4
OG0006416	4	0	4
OG0006417	1	3	4
OG0006418	1	3	4
OG0006419	1	3	4
OG0006420	2	2	4
OG0006421	1	3	4
OG0006422	4	0	4
OG0006423	4	0	4
OG0006424	4	0	4
OG0006425	1	3	4
OG0006426	1	3	4
OG0006427	1	3	4
OG0006428	1	3	4
OG0006429	1	3	4
OG0006430	1	3	4
OG0006431	2	2	4
OG0006432	2	2	4
OG0006433	4	0	4
OG0006434	1	3	4
OG0006435	1	3	4
OG0006436	3	1	4
OG0006437	4	0	4
OG0006438	4	0	4
OG0006439	4	0	4
OG0006440	1	3	4
OG0006441	1	3	4
OG0006442	1	3	4
OG0006443	4	0	4
OG0006444	4	0	4
OG0006445	1	3	4
OG0006446	3	1	4
OG0006447	1	3	4
OG0006448	1	3	4
OG0006449	1	3	4
OG0006450	4	0	4
OG0006451	1	3	4
OG0006452	1	3	4
OG0006453	1	3	4
OG0006454	3	1	4
OG0006455	1	3	4
OG0006456	4	0	4
OG0006457	2	2	4
OG0006458	2	2	4
OG0006459	2	2	4
OG0006460	4	0	4
OG0006461	1	3	4
OG0006462	1	3	4
OG0006463	1	3	4
OG0006464	1	3	4
OG0006465	1	3	4
OG0006466	1	3	4
OG0006467	1	3	4
OG0006468	1	3	4
OG0006469	1	3	4
OG0006470	1	3	4
OG0006471	1	3	4
OG0006472	1	3	4
OG0006473	1	3	4
OG0006474	3	1	4
OG0006475	2	2	4
OG0006476	2	2	4
OG0006477	2	2	4
OG0006478	2	2	4
OG0006479	1	3	4
OG0006480	1	3	4
OG0006481	1	3	4
OG0006482	1	3	4
OG0006483	2	2	4
OG0006484	1	3	4
OG0006485	1	3	4
OG0006486	1	3	4
OG0006487	4	0	4
OG0006488	4	0	4
OG0006489	2	2	4
OG0006490	4	0	4
OG0006491	2	2	4
OG0006492	2	2	4
OG0006493	1	3	4
OG0006494	2	2	4
OG0006495	2	2	4
OG0006496	4	0	4
OG0006497	4	0	4
OG0006498	1	3	4
OG0006499	1	3	4
OG0006500	1	3	4
OG0006501	2	2	4
OG0006502	2	2	4
OG0006503	4	0	4
OG0006504	1	3	4
OG0006505	1	3	4
OG0006506	1	3	4
OG0006507	1	3	4
OG0006508	1	3	4
OG0006509	1	3	4
OG0006510	1	3	4
OG0006511	1	3	4
OG0006512	1	3	4
OG0006513	1	3	4
OG0006514	1	3	4
OG0006515	1	3	4
OG0006516	1	3	4
OG0006517	1	3	4
OG0006518	1	3	4
OG0006519	2	2	4
OG0006520	2	2	4
OG0006521	1	3	4
OG0006522	4	0	4
OG0006523	2	2	4
OG0006524	1	3	4
OG0006525	4	0	4
OG0006526	1	3	4
OG0006527	4	0	4
OG0006528	1	3	4
OG0006529	1	3	4
OG0006530	2	2	4
OG0006531	1	3	4
OG0006532	4	0	4
OG0006533	1	3	4
OG0006534	3	1	4
OG0006535	2	2	4
OG0006536	1	3	4
OG0006537	1	3	4
OG0006538	1	3	4
OG0006539	4	0	4
OG0006540	4	0	4
OG0006541	2	2	4
OG0006542	4	0	4
OG0006543	1	3	4
OG0006544	4	0	4
OG0006545	1	3	4
OG0006546	1	3	4
OG0006547	4	0	4
OG0006548	4	0	4
OG0006549	2	2	4
OG0006550	3	1	4
OG0006551	1	3	4
OG0006552	4	0	4
OG0006553	1	3	4
OG0006554	1	3	4
OG0006555	1	3	4
OG0006556	3	1	4
OG0006557	4	0	4
OG0006558	4	0	4
OG0006559	4	0	4
OG0006560	3	1	4
OG0006561	4	0	4
OG0006562	4	0	4
OG0006563	1	3	4
OG0006564	4	0	4
OG0006565	1	3	4
OG0006566	1	3	4
OG0006567	4	0	4
OG0006568	4	0	4
OG0006569	2	2	4
OG0006570	2	2	4
OG0006571	1	3	4
OG0006572	1	3	4
OG0006573	4	0	4
OG0006574	4	0	4
OG0006575	2	2	4
OG0006576	4	0	4
OG0006577	1	3	4
OG0006578	1	3	4
OG0006579	1	3	4
OG0006580	4	0	4
OG0006581	2	2	4
OG0006582	2	2	4
OG0006583	3	1	4
OG0006584	4	0	4
OG0006585	1	3	4
OG0006586	1	3	4
OG0006587	1	3	4
OG0006588	1	3	4
OG0006589	1	3	4
OG0006590	1	3	4
OG0006591	1	3	4
OG0006592	1	3	4
OG0006593	1	3	4
OG0006594	1	3	4
OG0006595	1	3	4
OG0006596	1	3	4
OG0006597	1	3	4
OG0006598	3	1	4
OG0006599	1	3	4
OG0006600	1	3	4
OG0006601	1	3	4
OG0006602	1	3	4
OG0006603	1	3	4
OG0006604	4	0	4
OG0006605	2	2	4
OG0006606	4	0	4
OG0006607	1	3	4
OG0006608	1	3	4
OG0006609	1	3	4
OG0006610	4	0	4
OG0006611	1	3	4
OG0006612	1	3	4
OG0006613	1	3	4
OG0006614	1	3	4
OG0006615	3	1	4
OG0006616	4	0	4
OG0006617	4	0	4
OG0006618	3	1	4
OG0006619	2	2	4
OG0006620	1	3	4
OG0006621	1	3	4
OG0006622	1	3	4
OG0006623	4	0	4
OG0006624	4	0	4
OG0006625	1	3	4
OG0006626	1	3	4
OG0006627	1	3	4
OG0006628	1	3	4
OG0006629	3	1	4
OG0006630	2	2	4
OG0006631	2	2	4
OG0006632	2	2	4
OG0006633	1	3	4
OG0006634	1	3	4
OG0006635	1	3	4
OG0006636	1	3	4
OG0006637	2	2	4
OG0006638	2	2	4
OG0006639	1	3	4
OG0006640	1	3	4
OG0006641	1	3	4
OG0006642	1	3	4
OG0006643	1	3	4
OG0006644	1	3	4
OG0006645	1	3	4
OG0006646	1	3	4
OG0006647	1	3	4
OG0006648	1	3	4
OG0006649	2	2	4
OG0006650	1	3	4
OG0006651	1	3	4
OG0006652	1	3	4
OG0006653	1	3	4
OG0006654	1	3	4
OG0006655	1	3	4
OG0006656	1	3	4
OG0006657	4	0	4
OG0006658	1	3	4
OG0006659	1	3	4
OG0006660	1	3	4
OG0006661	1	3	4
OG0006662	1	3	4
OG0006663	1	3	4
OG0006664	1	3	4
OG0006665	1	3	4
OG0006666	1	3	4
OG0006667	1	3	4
OG0006668	1	3	4
OG0006669	1	3	4
OG0006670	1	3	4
OG0006671	1	3	4
OG0006672	2	2	4
OG0006673	1	3	4
OG0006674	1	3	4
OG0006675	1	3	4
OG0006676	1	3	4
OG0006677	2	2	4
OG0006678	2	2	4
OG0006679	1	3	4
OG0006680	3	1	4
OG0006681	4	0	4
OG0006682	1	3	4
OG0006683	1	3	4
OG0006684	1	3	4
OG0006685	2	2	4
OG0006686	2	2	4
OG0006687	1	3	4
OG0006688	1	3	4
OG0006689	1	3	4
OG0006690	1	3	4
OG0006691	1	3	4
OG0006692	1	3	4
OG0006693	1	3	4
OG0006694	1	3	4
OG0006695	1	3	4
OG0006696	4	0	4
OG0006697	2	2	4
OG0006698	1	3	4
OG0006699	1	3	4
OG0006700	1	3	4
OG0006701	1	3	4
OG0006702	2	2	4
OG0006703	1	3	4
OG0006704	1	3	4
OG0006705	4	0	4
OG0006706	1	3	4
OG0006707	1	3	4
OG0006708	1	3	4
OG0006709	4	0	4
OG0006710	4	0	4
OG0006711	1	3	4
OG0006712	4	0	4
OG0006713	1	3	4
OG0006714	1	3	4
OG0006715	1	3	4
OG0006716	1	3	4
OG0006717	1	3	4
OG0006718	1	3	4
OG0006719	4	0	4
OG0006720	2	2	4
OG0006721	2	2	4
OG0006722	2	2	4
OG0006723	2	2	4
OG0006724	1	3	4
OG0006725	1	3	4
